Host Id,Host Since,Name,Neighbourhood ,Property Type,Review Bins,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review Scores Rating
24735514,2014-12-11 00:00:00,Loft in Chelsea w/ Huge Yard,Manhattan,Apartment,O,100,Entire home/apt,10011,2,1,2,225,100
25667843,2015-01-06 00:00:00,"Bright, quiet, convenient, roomy",Manhattan,Apartment,O,100,Entire home/apt,10128,2,1,1,225,100
27904986,2015-02-17 00:00:00,"Lovely, spacious 1 bedroom in BK",Brooklyn,Apartment,N,95,Entire home/apt,11249,2,1,6,225,97
30368670,2015-03-31 00:00:00,Charming 2 Bed in the LES,Manhattan,Apartment,K,80,Entire home/apt,10002,2,1,5,225,84
35210827,2015-06-07 00:00:00,"Spacious duplex, heart of Brooklyn",Brooklyn,Apartment,N,95,Entire home/apt,11217,2,1,4,225,95
38001273,2015-07-09 00:00:00,PERFECT 1BR West Village + Elevator,Manhattan,Apartment,M,90,Entire home/apt,10014,2,1,3,225,93
40542562,2015-08-04 00:00:00,Brownstone near Times Square,Manhattan,Apartment,O,100,Entire home/apt,10019,2,1,2,225,100
41094794,2015-08-10 00:00:00,Charming Gramercy Two Bedroom,Manhattan,Apartment,M,90,Entire home/apt,10010,2,1,2,225,90
107340,2010-04-12 00:00:00,Beautiful Huge 2Br House w/Backyard,Brooklyn,House,L,85,Entire home/apt,11225,2,1,3,225,87
10713617,2013-12-19 00:00:00,Gracious duplex in the heart of bk!,Brooklyn,House,M,90,Entire home/apt,11215,2,1,2,225,90
33582013,2015-05-17 00:00:00,Forest Hills home shares it wonders,Queens,House,O,100,Entire home/apt,11375,2,1,1,225,100
3017229,2012-07-22 00:00:00,Lux Modern Loft-Union Sq / G.Vill,Manhattan,Loft,N,95,Entire home/apt,10003,2,1,98,225,99
8111912,2013-08-12 00:00:00,Ditmas Park Carriage House Loft,Brooklyn,Loft,N,95,Entire home/apt,11218,2,1,20,225,99
37737721,2015-07-06 00:00:00,The Heart of Fort Greene 2bed/Apt,Brooklyn,Townhouse,O,100,Entire home/apt,11217,2,1,1,225,100
65179,2009-12-22 00:00:00,Waterside Williamsburg Loft,Brooklyn,Apartment,K,80,Entire home/apt,11249,3,1,3,225,80
72062,2010-01-20 00:00:00,BEST WESTON  - East Village,Manhattan,Apartment,M,90,Entire home/apt,10009,3,1,60,225,93
180083,2010-07-25 00:00:00,* Spacious Park Slope Duplex*,Brooklyn,Apartment,M,90,Entire home/apt,11215,3,1,21,225,93
439119,2011-03-13 00:00:00,Huge Duplex in Upper East Side,Manhattan,Apartment,I,70,Entire home/apt,10024,3,1,18,225,71
1834658,2012-02-29 00:00:00,Park Ave in Manhattan! 2 sep rooms,Manhattan,Apartment,J,75,Entire home/apt,10016,3,1,11,225,78
3654647,2012-09-23 00:00:00,*NEW Apt by Madison Square Garden,Manhattan,Apartment,M,90,Entire home/apt,10001,3,1,21,225,90
3654647,2012-09-23 00:00:00,*Brand NEW Apt by RockefellerCenter,Manhattan,Apartment,M,90,Entire home/apt,10036,3,1,60,225,92
5243858,2013-02-26 00:00:00,Elegant 1b Near Everything,Manhattan,Apartment,N,95,Entire home/apt,10010,3,1,53,225,97
5243858,2013-02-26 00:00:00,Fabulous 1 Br with View,Manhattan,Apartment,N,95,Entire home/apt,10010,3,1,53,225,97
6031470,2013-04-21 00:00:00,Ft. Greene Brownstone Duplex,Brooklyn,Apartment,L,85,Entire home/apt,11205,3,1,3,225,87
7451879,2013-07-12 00:00:00,UES penthouse oasis with balcony,Manhattan,Apartment,N,95,Entire home/apt,10128,3,1,9,225,96
9070727,2013-09-26 00:00:00,Fully Furnished 2-Bdrm Upper West,Manhattan,Apartment,N,95,Entire home/apt,10025,3,1,4,225,95
11004220,2014-01-03 00:00:00,Sunny 2BR Penthouse Duplex Wburg,Brooklyn,Apartment,O,100,Entire home/apt,11211,3,1,2,225,100
12360129,2014-02-18 00:00:00,Elegant 1 Br Near Everything,Manhattan,Apartment,M,90,Entire home/apt,10010,3,1,3,225,93
12360129,2014-02-18 00:00:00,Fab 1 Br with view of Empire State,Manhattan,Apartment,O,100,Entire home/apt,10010,3,1,2,225,100
13788158,2014-04-01 00:00:00,Fort Greene 2 bedroom Apartment,Brooklyn,Apartment,M,90,Entire home/apt,11205,3,1,18,225,93
14380645,2014-04-16 00:00:00,Charming 2 BD/1bath in Times Square,Manhattan,Apartment,J,75,Entire home/apt,10036,3,1,12,225,77
16783314,2014-06-14 00:00:00,Comfy 2 bedroom in a great locale!,Manhattan,Apartment,K,80,Entire home/apt,10009,3,1,13,225,80
16783314,2014-06-14 00:00:00,Beautiful 2 Bedroom apartment NYC,Manhattan,Apartment,L,85,Entire home/apt,10013,3,1,10,225,86
20918773,2014-09-04 00:00:00,"Designer Flat in Williamsburg, BK",Brooklyn,Apartment,M,90,Entire home/apt,11249,3,1,7,225,91
38243075,2015-07-12 00:00:00,2BR/2 BR with spectacular Skyline,Queens,Apartment,O,100,Entire home/apt,11109,3,1,1,225,100
4704914,2013-01-14 00:00:00,3 Bedroom 2 Bath Bergen Beach House,Brooklyn,House,M,90,Entire home/apt,11234,3,1,18,225,91
124357,2010-05-13 00:00:00,Spacious Loft 5 min to Union Square,Brooklyn,Loft,M,90,Private room,11211,3,1,84,225,93
8111912,2013-08-12 00:00:00,Ditmas Park Carriage House (Events),Brooklyn,Loft,K,80,Entire home/apt,11218,3,1,1,225,80
496426,2011-04-09 00:00:00,Sunny Stylish 2 BR Apt Times Square,Manhattan,Apartment,L,85,Entire home/apt,10019,4,1,21,225,89
645887,2011-05-31 00:00:00,Sunny Williamsburg Apt w/ Deck,Brooklyn,Apartment,N,95,Entire home/apt,11211,4,1,40,225,97
795640,2011-07-08 00:00:00,"3 BR, Beautiful Brooklyn Duplex",Brooklyn,Apartment,N,95,Entire home/apt,11231,4,1,6,225,97
1136842,2011-09-09 00:00:00,Historic Brownstone Duplex,Brooklyn,Apartment,O,100,Entire home/apt,11205,4,1,1,225,100
3220328,2012-08-10 00:00:00,Beautiful Large 2 Bedroom Apt,Manhattan,Apartment,O,100,Entire home/apt,10036,4,1,2,225,100
4245214,2012-11-26 00:00:00,3 Bedroom APT in the BEST CITY,Brooklyn,Apartment,M,90,Entire home/apt,11201,4,1,34,225,90
5776774,2013-04-04 00:00:00,Brooklyn - great short stay rental,Brooklyn,Apartment,M,90,Entire home/apt,11213,4,1,12,225,90
10573152,2013-12-11 00:00:00,3 bedroom 1.5 bath in Ditmas Park,Brooklyn,Apartment,O,100,Entire home/apt,11226,4,1,2,225,100
11950557,2014-02-04 00:00:00,Central Harlem: 2 Bedroom Penthouse,Manhattan,Apartment,M,90,Entire home/apt,10027,4,1,18,225,90
34315920,2015-05-26 00:00:00,near Columbia University campus,Manhattan,Apartment,I,70,Entire home/apt,10027,4,1,2,225,70
38068387,2015-07-10 00:00:00,The Potters House,Brooklyn,Apartment,K,80,Entire home/apt,11205,4,1,1,225,80
20114391,2014-08-16 00:00:00,Beautiful Brooklyn Brownstone,Brooklyn,House,L,85,Entire home/apt,11238,4,1,3,225,87
11757212,2014-01-29 00:00:00,"Hart st Flat: 3bdrm, 9guests",Brooklyn,Apartment,I,70,Entire home/apt,11221,5,1,5,225,72
23951334,2014-11-19 00:00:00,Garden 2 Bedroom Duplex in Bedstuy,Brooklyn,Apartment,M,90,Entire home/apt,11233,5,1,2,225,90
24323308,2014-11-30 00:00:00,Beautiful Spacious Home in New York,Queens,House,M,90,Entire home/apt,11105,5,1,9,225,91
65837,2009-12-26 00:00:00,SpaHa Loft: Enormous and Bright,Manhattan,Apartment,N,95,Entire home/apt,10035,6,1,91,225,95
2948223,2012-07-15 00:00:00,Four bedroom brownstone with 2 bath,Brooklyn,Apartment,M,90,Entire home/apt,11221,6,1,145,225,94
6851857,2013-06-11 00:00:00,3 Bed (2 bath) W'burg Duplex,Brooklyn,Apartment,N,95,Entire home/apt,11206,6,1,32,225,95
9624579,2013-10-25 00:00:00,"1 Bedroom ""In Heart of Manhattan""",Manhattan,Apartment,L,85,Entire home/apt,10036,6,1,20,225,85
7452455,2013-07-13 00:00:00,4 BR ** ONE BLOCK to CENTRAL PARK**,Manhattan,Apartment,K,80,Entire home/apt,10029,7,1,48,225,83
11948817,2014-02-04 00:00:00,Large Group Friendly Rental,Brooklyn,Apartment,O,100,Entire home/apt,11236,7,1,2,225,100
7452455,2013-07-13 00:00:00,4BR SECS 2 TRAIN! 2 MIN to CENTRAL PK,Manhattan,Apartment,L,85,Entire home/apt,10029,8,1,33,225,88
72062,2010-01-20 00:00:00,The Option Inn! - East Village,Manhattan,Apartment,M,90,Entire home/apt,10009,12,1,6,225,93
2844135,2012-07-05 00:00:00,NYC Fashion Stylist's Apartment,Manhattan,Apartment,N,95,Entire home/apt,10003,1,1,21,224,95
4967319,2013-02-04 00:00:00,Gorgeous 1 br in heart of Chelsea,Manhattan,Apartment,N,95,Entire home/apt,10011,1,1,12,224,95
6199132,2013-05-02 00:00:00,1 Bedroom Apartment in Murray Hill,Manhattan,Apartment,N,95,Entire home/apt,10016,1,1,6,224,97
10932521,2013-12-31 00:00:00,Fully renovated 1br apt in LES,Manhattan,Apartment,O,100,Entire home/apt,10002,1,1,7,224,100
34813492,2015-06-02 00:00:00,Brooklyn Dream Apt w/ Private Deck,Brooklyn,Apartment,O,100,Entire home/apt,11201,1,1,3,224,100
3704762,2012-09-28 00:00:00,"Beautiful, modern SoHo/TriBeCa apt",Manhattan,Apartment,O,100,Entire home/apt,10013,2,1,3,224,100
2733465,2012-06-24 00:00:00,HUGE SUNNY 1 bdrm @SoHo killer apt!,Manhattan,Apartment,O,100,Entire home/apt,10012,0,1,3,224,100
7741110,2013-07-26 00:00:00,Beautiful Apt in the Center of NYC,Manhattan,Apartment,N,95,Entire home/apt,10016,1,1,8,223,98
9972238,2013-11-12 00:00:00,"Warm, Flatiron/Chelsea, Modern Apt",Manhattan,Apartment,N,95,Entire home/apt,10010,1,1,15,223,99
15396093,2014-05-11 00:00:00,"2 Bedroom LES Apt, Young/Fun Area!",Manhattan,Apartment,N,95,Entire home/apt,10002,2,1,6,223,97
16193375,2014-05-31 00:00:00,Trendy 2 BR Lower East Side Apt,Manhattan,Apartment,O,100,Entire home/apt,10002,2,1,3,223,100
15146893,2014-05-05 00:00:00,Peaceful Charming One Bedroom,Manhattan,Apartment,O,100,Entire home/apt,10002,1,1,3,222,100
62316,2009-12-11 00:00:00,Modern 1BR East Village Apt w/patio,Manhattan,Apartment,M,90,Entire home/apt,10009,2,1,9,222,93
32117091,2015-04-28 00:00:00,the perfect space.,Brooklyn,Apartment,N,95,Entire home/apt,11211,2,1,8,222,98
35902635,2015-06-15 00:00:00,Rockaway Beach Surf House,Queens,Apartment,N,95,Entire home/apt,11693,2,1,8,222,95
2674592,2012-06-18 00:00:00,Fantastic 3 BR NYC Apt - Sleeps 6+,Manhattan,Apartment,K,80,Entire home/apt,10031,3,1,5,222,84
6716330,2013-06-03 00:00:00,New York City Home:) Clean!!!,Manhattan,Apartment,L,85,Entire home/apt,10040,3,1,3,222,87
207526,2010-08-20 00:00:00,Pristine Duplex Minutes to Manhatta,Brooklyn,House,M,90,Entire home/apt,11216,4,1,8,222,91
8216006,2013-08-17 00:00:00,Fabulous Manhattan View .,Brooklyn,Apartment,M,90,Entire home/apt,11201,1,1,4,221,90
6324960,2013-05-10 00:00:00,Great West Village Apartment!,Manhattan,Apartment,L,85,Entire home/apt,10012,2,1,7,221,89
17655,2009-05-18 00:00:00,Modern LES Studio w/ Skyline Views,Manhattan,Apartment,N,95,Entire home/apt,10002,1,1,17,220,97
52263,2009-11-07 00:00:00,Modern One-Bedroom in Luxury Bldg,Manhattan,Apartment,M,90,Entire home/apt,10001,1,1,2,220,90
62541,2009-12-12 00:00:00,East Village Apartment w/Fireplace,Manhattan,Apartment,N,95,Entire home/apt,10003,1,1,11,220,98
83257,2010-02-20 00:00:00,Lrg Sunny White ArtRoom & Loft Bed,Manhattan,Apartment,N,95,Private room,10011,1,1,38,220,95
146052,2010-06-16 00:00:00,Upper East Side 1 bedroom apartment,Manhattan,Apartment,M,90,Entire home/apt,10021,1,1,8,220,93
201213,2010-08-14 00:00:00,Best Location Loft in Williamsburg,Brooklyn,Apartment,M,90,Entire home/apt,11249,1,1,7,220,92
221873,2010-09-02 00:00:00,Stylish 1 BR Duplex w/ Terrace,Manhattan,Apartment,M,90,Entire home/apt,10002,1,1,56,220,94
249182,2010-09-30 00:00:00,Williamsburg! Amazing Apt & 'Hood!,Brooklyn,Apartment,N,95,Entire home/apt,11249,1,1,20,220,95
1826769,2012-02-28 00:00:00,Cozy apt in heart of Williamsburg!,Brooklyn,Apartment,N,95,Entire home/apt,0,1,1,63,220,98
317809,2010-12-13 00:00:00,Charming UWS Treehouse Apt,Manhattan,Apartment,N,95,Entire home/apt,10023,1,1,41,220,97
341904,2011-01-10 00:00:00,Cozy Chelsea Highline,Manhattan,Apartment,N,95,Entire home/apt,10011,1,1,10,220,96
366117,2011-01-28 00:00:00,Charming modern apartment,Manhattan,Apartment,M,90,Entire home/apt,10036,1,1,3,220,90
445273,2011-03-16 00:00:00,"Luxury One BR Apt Brooklyn, NY",Brooklyn,Apartment,M,90,Entire home/apt,11201,1,1,35,220,93
453696,2011-03-21 00:00:00,Luxurious Designer High Rise Condo,Manhattan,Apartment,M,90,Entire home/apt,10128,1,1,27,220,93
537430,2011-04-26 00:00:00,Loft in Union Square,Manhattan,Apartment,N,95,Entire home/apt,10003,1,1,4,220,95
921046,2011-08-04 00:00:00,"Lovely bright, spacious Nolita apt!",Manhattan,Apartment,N,95,Entire home/apt,10012,1,1,12,220,96
1186324,2011-09-20 00:00:00,Specious 1 BR in the heart of NYC!!,Manhattan,Apartment,M,90,Entire home/apt,10016,1,1,2,220,90
1268505,2011-10-09 00:00:00,Airy+Sunny 1bdrm- Steps to HighLine,Manhattan,Apartment,L,85,Entire home/apt,10011,1,1,13,220,87
1317360,2011-10-20 00:00:00,Classic Soho loft space,Manhattan,Apartment,N,95,Entire home/apt,10013,1,1,12,220,95
1409296,2011-11-15 00:00:00,"Beautiful, Super Sunny One-Bedroom",Manhattan,Apartment,N,95,Entire home/apt,10009,1,1,4,220,95
1421719,2011-11-19 00:00:00,Clean and cozy 1BD in East Village,Manhattan,Apartment,O,100,Entire home/apt,10009,1,1,2,220,100
1431432,2011-11-22 00:00:00,Modern & beautiful Theatre District,Manhattan,Apartment,N,95,Entire home/apt,10019,1,1,16,220,95
1446988,2011-11-27 00:00:00,23rd floor luxury apartment room,Manhattan,Apartment,N,95,Private room,10002,1,1,21,220,99
1455487,2011-11-29 00:00:00,Spacious and Light Brooklyn Loft,Brooklyn,Apartment,O,100,Entire home/apt,11211,1,1,10,220,100
1482460,2011-12-07 00:00:00,Charming Apt in the Best Location!,Manhattan,Apartment,N,95,Entire home/apt,10014,1,1,43,220,98
1571722,2012-01-05 00:00:00,Cozy Clean Home Away From Home,Manhattan,Apartment,M,90,Entire home/apt,10014,1,1,27,220,92
1846995,2012-03-03 00:00:00,Blissfully Local in Williamsburg,Brooklyn,Apartment,O,100,Entire home/apt,11249,1,1,5,220,100
2275401,2012-05-02 00:00:00,Open loft in the heart of Union Sq.,Manhattan,Apartment,N,95,Entire home/apt,10003,1,1,12,220,96
2306485,2012-05-06 00:00:00,Spacious Bright West Village Apt,Manhattan,Apartment,M,90,Entire home/apt,10014,1,1,12,220,93
2330420,2012-05-09 00:00:00,SoHo 1-bed with luxurious appeal,Manhattan,Apartment,K,80,Entire home/apt,10012,1,1,1,220,80
2420670,2012-05-20 00:00:00,PRIME LOCATION STYLISH COMFORT,Brooklyn,Apartment,N,95,Entire home/apt,11211,1,1,51,220,96
2752065,2012-06-26 00:00:00,1BD South Harlem High Style Luxe,Manhattan,Apartment,N,95,Entire home/apt,10026,1,1,29,220,95
2895424,2012-07-10 00:00:00,Super sunny fabulous Loft style,Queens,Apartment,M,90,Entire home/apt,11373,1,1,12,220,92
2971534,2012-07-17 00:00:00,Stay Comfortable Like A Hotel,Manhattan,Apartment,L,85,Private room,10016,1,1,10,220,87
3542990,2012-09-11 00:00:00,Chelsea studio with Back Yard.,Manhattan,Apartment,M,90,Entire home/apt,10011,1,1,23,220,94
3664074,2012-09-24 00:00:00,Great place in Chelsea/West Village,Manhattan,Apartment,O,100,Entire home/apt,10011,1,1,1,220,100
3773984,2012-10-06 00:00:00,Spacious Studio at UES,Manhattan,Apartment,O,100,Entire home/apt,10022,1,1,2,220,100
3805722,2012-10-08 00:00:00,Cosy 1BD in West Village,Manhattan,Apartment,M,90,Entire home/apt,10012,1,1,13,220,94
4062101,2012-11-05 00:00:00,West Village Studio,Manhattan,Apartment,N,95,Entire home/apt,10014,1,1,6,220,97
4243073,2012-11-25 00:00:00,Warm & Sunny - 1BR East Village Apt,Manhattan,Apartment,M,90,Entire home/apt,10009,1,1,11,220,94
4467358,2012-12-22 00:00:00,"LOVELY LOFT STUDIO, HEART OF SOHO!",Manhattan,Apartment,N,95,Entire home/apt,10012,1,1,65,220,96
4669477,2013-01-11 00:00:00,A dream in Midtown - Luxus 1BR,Manhattan,Apartment,O,100,Entire home/apt,10036,1,1,5,220,100
5038709,2013-02-10 00:00:00,"MODERN 1 BR, JUST OFF L TRAIN!!",Brooklyn,Apartment,O,100,Entire home/apt,11211,1,1,2,220,100
5562476,2013-03-21 00:00:00,1 Bedroom Prime Location Chelsea,Manhattan,Apartment,O,100,Entire home/apt,10001,1,1,2,220,100
5562887,2013-03-21 00:00:00,1 BR in the heart of Tribeca,Manhattan,Apartment,N,95,Entire home/apt,10013,1,1,19,220,97
5723517,2013-04-01 00:00:00,Manhattan/West Village Gem,Manhattan,Apartment,M,90,Entire home/apt,10014,1,1,19,220,92
7137253,2013-06-26 00:00:00,East Village quirky apartment,Manhattan,Apartment,I,70,Entire home/apt,10009,1,1,7,220,72
7860492,2013-07-31 00:00:00,Large 1 Bedroom in Hell's Kitchen,Manhattan,Apartment,O,100,Entire home/apt,10036,1,1,4,220,100
8130988,2013-08-13 00:00:00,Labor Day Special! Apt. on Wall St.,Manhattan,Apartment,O,100,Entire home/apt,10005,1,1,2,220,100
8314981,2013-08-22 00:00:00,Spacious Chelsea Penthouse w/roof!,Manhattan,Apartment,O,100,Private room,10011,1,1,1,220,100
8844412,2013-09-15 00:00:00,Union Square area 1BD Apartment,Manhattan,Apartment,M,90,Entire home/apt,10003,1,1,3,220,93
8918223,2013-09-18 00:00:00,Entire apartment in Hell's Kitchen,Manhattan,Apartment,M,90,Entire home/apt,10019,1,1,6,220,90
8941725,2013-09-19 00:00:00,Cozy Chelsea Pent H in Luxury Bldg,Manhattan,Apartment,N,95,Entire home/apt,10001,1,1,12,220,95
9142729,2013-09-30 00:00:00,COZY LUXE HUGE 1BR GEM,Manhattan,Apartment,L,85,Entire home/apt,10017,1,1,19,220,89
9315979,2013-10-08 00:00:00,Luxurious Large Apt in Midtown West,Manhattan,Apartment,N,95,Entire home/apt,10019,1,1,19,220,95
9543102,2013-10-20 00:00:00,"MIDTOWN - Best Location, Beautiful!",Manhattan,Apartment,K,80,Entire home/apt,10016,1,1,1,220,80
9599807,2013-10-23 00:00:00,Amazing apartment in Midtown,Manhattan,Apartment,O,100,Entire home/apt,10036,1,1,3,220,100
9819284,2013-11-04 00:00:00,Artsy & Blissful Apartment,Manhattan,Apartment,O,100,Entire home/apt,10065,1,1,3,220,100
11158434,2014-01-09 00:00:00,Zen Midtown Luxury Studio,Manhattan,Apartment,M,90,Entire home/apt,10019,1,1,10,220,93
11325427,2014-01-15 00:00:00,1BR LES NYC BRIGHT DUPLEX- OUTDOOR,Manhattan,Apartment,N,95,Entire home/apt,10002,1,1,8,220,95
12063992,2014-02-08 00:00:00,1 Bedroom the heart of Chelsea!,Manhattan,Apartment,O,100,Entire home/apt,10011,1,1,1,220,100
13107990,2014-03-13 00:00:00,Whole Soho 1 Bedroom - very Zen!,Manhattan,Apartment,M,90,Entire home/apt,10014,1,1,39,220,90
13124110,2014-03-14 00:00:00,Spacious Brooklyn Apt in Ft Greene,Brooklyn,Apartment,O,100,Entire home/apt,11205,1,1,2,220,100
13305285,2014-03-19 00:00:00,Light Filled Luxury Loft - LES,Manhattan,Apartment,O,100,Entire home/apt,10002,1,1,2,220,100
7550143,2013-07-17 00:00:00,Large Williamsburg Loft Apartment,Brooklyn,Apartment,N,95,Entire home/apt,0,3,1,44,220,97
16500586,2014-06-07 00:00:00,Great 1BR Apartment in Willamsburg,Brooklyn,Apartment,N,95,Entire home/apt,11211,1,1,5,220,96
16899139,2014-06-17 00:00:00,Sunny loft on quiet block in LES,Manhattan,Apartment,N,95,Entire home/apt,10002,1,1,10,220,98
17053145,2014-06-20 00:00:00,UPSCALE STUDIO NEAR TIMES SQUARE,Manhattan,Apartment,N,95,Entire home/apt,10019,1,1,11,220,95
18405686,2014-07-19 00:00:00,CHIC STUDIO LOFT NEAR CENTRAL PARK,Manhattan,Apartment,M,90,Shared room,10024,1,1,2,220,90
21942055,2014-09-29 00:00:00,"Spacious, Sunny & Clean 1BR in LES",Manhattan,Apartment,M,90,Entire home/apt,10002,1,1,12,220,93
22218694,2014-10-06 00:00:00,Pure Serenity in Lower East Side,Manhattan,Apartment,L,85,Entire home/apt,10002,1,1,15,220,88
22246288,2014-10-07 00:00:00,Extra Large 1 Bedroom Rental,Manhattan,Apartment,O,100,Entire home/apt,10016,1,1,3,220,100
23789965,2014-11-15 00:00:00,Spacious home in soho/ Tribeca,Manhattan,Apartment,O,100,Entire home/apt,10013,1,1,1,220,100
24093114,2014-11-24 00:00:00,Great Union Square Park Apartment,Manhattan,Apartment,M,90,Entire home/apt,10003,1,1,37,220,91
24398299,2014-12-02 00:00:00,Spacious Studio off Bleecker Street,Manhattan,Apartment,N,95,Entire home/apt,10014,1,1,15,220,96
26180217,2015-01-15 00:00:00,The apartment you are looking for!,Manhattan,Apartment,O,100,Entire home/apt,10036,1,1,1,220,100
26936126,2015-01-30 00:00:00,Charming Quit Convenient 1  bedroom,Manhattan,Apartment,K,80,Entire home/apt,10022,1,1,7,220,83
28590525,2015-03-01 00:00:00,Highline Home,Manhattan,Apartment,L,85,Entire home/apt,10001,1,1,3,220,87
31359599,2015-04-16 00:00:00,Wall Street Studio with a View,Manhattan,Apartment,O,100,Entire home/apt,10005,1,1,2,220,100
34372178,2015-05-27 00:00:00,Beautiful Artist Williamsburg Loft,Brooklyn,Apartment,O,100,Entire home/apt,11249,1,1,2,220,100
35505692,2015-06-10 00:00:00,Ultra luxurious mid town west apt,Manhattan,Apartment,E,50,Entire home/apt,10019,1,1,2,220,50
38614711,2015-07-15 00:00:00,Chelsea rooftop apartment & terrace,Manhattan,Apartment,K,80,Entire home/apt,10011,1,1,1,220,80
40739836,2015-08-06 00:00:00,Amazing designer Loft,Brooklyn,Apartment,O,100,Entire home/apt,11249,1,1,5,220,100
41288135,2015-08-12 00:00:00,"Chic, Spacious 1-bdr apt in Chelsea",Manhattan,Apartment,K,80,Entire home/apt,10011,1,1,1,220,80
717562,2011-06-19 00:00:00,Luxury Pad NYC - Williamsburg Loft,Brooklyn,Loft,O,100,Entire home/apt,11211,1,1,5,220,100
789874,2011-07-07 00:00:00,Sunny spacious loft in downtown NYC,Manhattan,Loft,O,100,Entire home/apt,10038,1,1,3,220,100
5684212,2013-03-29 00:00:00,Beautiful NoHo Loft,Manhattan,Loft,O,100,Entire home/apt,10012,1,1,1,220,100
57877,2009-11-26 00:00:00,Garden studio in Union Square,Manhattan,Apartment,M,90,Entire home/apt,10011,2,1,6,220,93
83257,2010-02-20 00:00:00,Littl' COZY & QUIET WHITE ART Room,Manhattan,Apartment,O,100,Private room,10014,2,1,3,220,100
134734,2010-05-29 00:00:00,"Sunny, clean, & cozy UWS 1 Bedroom",Manhattan,Apartment,O,100,Entire home/apt,10023,2,1,9,220,100
576056,2011-05-10 00:00:00,Amazing Greenpoint/Williamsburg Apt,Brooklyn,Apartment,O,100,Entire home/apt,11222,2,1,2,220,100
647968,2011-05-31 00:00:00,Studio/Loft in Hells Kitchen!,Manhattan,Apartment,N,95,Entire home/apt,10019,2,1,6,220,97
688082,2011-06-10 00:00:00,Large private Apt w huge T.V.!,Manhattan,Apartment,K,80,Entire home/apt,10065,2,1,45,220,82
815977,2011-07-13 00:00:00,"2 bdrm, Private Garden, Duplex",Brooklyn,Apartment,K,80,Entire home/apt,11211,2,1,9,220,80
